suite_id,app_id,benchmark_name,attempt_round,strategy,path_checked,command,exit_code,timeout,log_path,data_status,command_status,blocker_after,notes
rodinia,rodinia_bplustree,b+tree,round1,data_probe_1,/workspace/repos/gpgpu-workloads/suites/rodinia/data,"if [ -e ""/workspace/repos/gpgpu-workloads/suites/rodinia/data"" ]; then find ""/workspace/repos/gpgpu-workloads/suites/rodinia/data"" -maxdepth 3 -type f | sed -n ""1,80p""; else echo missing:/workspace/repos/gpgpu-workloads/suites/rodinia/data; fi",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162703/W21D_rodinia_bplustree_round1_data_probe_1.log,data_available,command_unverified,command_verification_needed,1 files
rodinia,rodinia_bplustree,b+tree,round2,data_probe_2,/workspace/repos/gpgpu-workloads/suites/rodinia-wrapper/b+tree/data,"if [ -e ""/workspace/repos/gpgpu-workloads/suites/rodinia-wrapper/b+tree/data"" ]; then find ""/workspace/repos/gpgpu-workloads/suites/rodinia-wrapper/b+tree/data"" -maxdepth 3 -type f | sed -n ""1,80p""; else echo missing:/workspace/repos/gpgpu-workloads/suites/rodinia-wrapper/b+tree/data; fi",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162703/W21D_rodinia_bplustree_round2_data_probe_2.log,missing_or_unverified_data,command_unverified,missing_or_unverified_data,0 files
rodinia,rodinia_cfd,cfd,round1,data_probe_1,/workspace/repos/gpgpu-workloads/suites/rodinia/data,"if [ -e ""/workspace/repos/gpgpu-workloads/suites/rodinia/data"" ]; then find ""/workspace/repos/gpgpu-workloads/suites/rodinia/data"" -maxdepth 3 -type f | sed -n ""1,80p""; else echo missing:/workspace/repos/gpgpu-workloads/suites/rodinia/data; fi",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162703/W21D_rodinia_cfd_round1_data_probe_1.log,data_available,unknown,command_verification_needed,1 files
rodinia,rodinia_cfd,cfd,round2,data_probe_2,/workspace/repos/gpgpu-workloads/suites/rodinia-wrapper/cfd/data,"if [ -e ""/workspace/repos/gpgpu-workloads/suites/rodinia-wrapper/cfd/data"" ]; then find ""/workspace/repos/gpgpu-workloads/suites/rodinia-wrapper/cfd/data"" -maxdepth 3 -type f | sed -n ""1,80p""; else echo missing:/workspace/repos/gpgpu-workloads/suites/rodinia-wrapper/cfd/data; fi",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162703/W21D_rodinia_cfd_round2_data_probe_2.log,missing_or_unverified_data,unknown,missing_or_unverified_data,0 files
rodinia,rodinia_dwt2d,dwt2d,round1,data_probe_1,/workspace/repos/gpgpu-workloads/suites/rodinia/data,"if [ -e ""/workspace/repos/gpgpu-workloads/suites/rodinia/data"" ]; then find ""/workspace/repos/gpgpu-workloads/suites/rodinia/data"" -maxdepth 3 -type f | sed -n ""1,80p""; else echo missing:/workspace/repos/gpgpu-workloads/suites/rodinia/data; fi",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162703/W21D_rodinia_dwt2d_round1_data_probe_1.log,data_available,unknown,command_verification_needed,1 files
rodinia,rodinia_dwt2d,dwt2d,round2,data_probe_2,/workspace/repos/gpgpu-workloads/suites/rodinia-wrapper/dwt2d/data,"if [ -e ""/workspace/repos/gpgpu-workloads/suites/rodinia-wrapper/dwt2d/data"" ]; then find ""/workspace/repos/gpgpu-workloads/suites/rodinia-wrapper/dwt2d/data"" -maxdepth 3 -type f | sed -n ""1,80p""; else echo missing:/workspace/repos/gpgpu-workloads/suites/rodinia-wrapper/dwt2d/data; fi",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162703/W21D_rodinia_dwt2d_round2_data_probe_2.log,missing_or_unverified_data,unknown,missing_or_unverified_data,0 files
rodinia,rodinia_gaussian,gaussian,round1,data_probe_1,/workspace/repos/gpgpu-workloads/suites/rodinia/data,"if [ -e ""/workspace/repos/gpgpu-workloads/suites/rodinia/data"" ]; then find ""/workspace/repos/gpgpu-workloads/suites/rodinia/data"" -maxdepth 3 -type f | sed -n ""1,80p""; else echo missing:/workspace/repos/gpgpu-workloads/suites/rodinia/data; fi",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162703/W21D_rodinia_gaussian_round1_data_probe_1.log,data_available,command_unverified,command_verification_needed,1 files
rodinia,rodinia_gaussian,gaussian,round2,data_probe_2,/workspace/repos/gpgpu-workloads/suites/rodinia-wrapper/gaussian/data,"if [ -e ""/workspace/repos/gpgpu-workloads/suites/rodinia-wrapper/gaussian/data"" ]; then find ""/workspace/repos/gpgpu-workloads/suites/rodinia-wrapper/gaussian/data"" -maxdepth 3 -type f | sed -n ""1,80p""; else echo missing:/workspace/repos/gpgpu-workloads/suites/rodinia-wrapper/gaussian/data; fi",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162703/W21D_rodinia_gaussian_round2_data_probe_2.log,missing_or_unverified_data,command_unverified,missing_or_unverified_data,0 files
rodinia,rodinia_heartwall,heartwall,round1,data_probe_1,/workspace/repos/gpgpu-workloads/suites/rodinia/data,"if [ -e ""/workspace/repos/gpgpu-workloads/suites/rodinia/data"" ]; then find ""/workspace/repos/gpgpu-workloads/suites/rodinia/data"" -maxdepth 3 -type f | sed -n ""1,80p""; else echo missing:/workspace/repos/gpgpu-workloads/suites/rodinia/data; fi",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162703/W21D_rodinia_heartwall_round1_data_probe_1.log,data_available,command_unverified,command_verification_needed,1 files
rodinia,rodinia_heartwall,heartwall,round2,data_probe_2,/workspace/repos/gpgpu-workloads/suites/rodinia-wrapper/heartwall/data,"if [ -e ""/workspace/repos/gpgpu-workloads/suites/rodinia-wrapper/heartwall/data"" ]; then find ""/workspace/repos/gpgpu-workloads/suites/rodinia-wrapper/heartwall/data"" -maxdepth 3 -type f | sed -n ""1,80p""; else echo missing:/workspace/repos/gpgpu-workloads/suites/rodinia-wrapper/heartwall/data; fi",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162703/W21D_rodinia_heartwall_round2_data_probe_2.log,missing_or_unverified_data,command_unverified,missing_or_unverified_data,0 files
rodinia,rodinia_hotspot3D,hotspot3D,round1,data_probe_1,/workspace/repos/gpgpu-workloads/suites/rodinia/data,"if [ -e ""/workspace/repos/gpgpu-workloads/suites/rodinia/data"" ]; then find ""/workspace/repos/gpgpu-workloads/suites/rodinia/data"" -maxdepth 3 -type f | sed -n ""1,80p""; else echo missing:/workspace/repos/gpgpu-workloads/suites/rodinia/data; fi",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162703/W21D_rodinia_hotspot3D_round1_data_probe_1.log,data_available,command_unverified,command_verification_needed,1 files
rodinia,rodinia_hotspot3D,hotspot3D,round2,data_probe_2,/workspace/repos/gpgpu-workloads/suites/rodinia-wrapper/hotspot3D/data,"if [ -e ""/workspace/repos/gpgpu-workloads/suites/rodinia-wrapper/hotspot3D/data"" ]; then find ""/workspace/repos/gpgpu-workloads/suites/rodinia-wrapper/hotspot3D/data"" -maxdepth 3 -type f | sed -n ""1,80p""; else echo missing:/workspace/repos/gpgpu-workloads/suites/rodinia-wrapper/hotspot3D/data; fi",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162703/W21D_rodinia_hotspot3D_round2_data_probe_2.log,missing_or_unverified_data,command_unverified,missing_or_unverified_data,0 files
rodinia,rodinia_huffman,huffman,round1,data_probe_1,/workspace/repos/gpgpu-workloads/suites/rodinia/data,"if [ -e ""/workspace/repos/gpgpu-workloads/suites/rodinia/data"" ]; then find ""/workspace/repos/gpgpu-workloads/suites/rodinia/data"" -maxdepth 3 -type f | sed -n ""1,80p""; else echo missing:/workspace/repos/gpgpu-workloads/suites/rodinia/data; fi",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162703/W21D_rodinia_huffman_round1_data_probe_1.log,data_available,command_unverified,command_verification_needed,1 files
rodinia,rodinia_huffman,huffman,round2,data_probe_2,/workspace/repos/gpgpu-workloads/suites/rodinia-wrapper/huffman/data,"if [ -e ""/workspace/repos/gpgpu-workloads/suites/rodinia-wrapper/huffman/data"" ]; then find ""/workspace/repos/gpgpu-workloads/suites/rodinia-wrapper/huffman/data"" -maxdepth 3 -type f | sed -n ""1,80p""; else echo missing:/workspace/repos/gpgpu-workloads/suites/rodinia-wrapper/huffman/data; fi",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162703/W21D_rodinia_huffman_round2_data_probe_2.log,missing_or_unverified_data,command_unverified,missing_or_unverified_data,0 files
rodinia,rodinia_hybridsort,hybridsort,round1,data_probe_1,/workspace/repos/gpgpu-workloads/suites/rodinia/data,"if [ -e ""/workspace/repos/gpgpu-workloads/suites/rodinia/data"" ]; then find ""/workspace/repos/gpgpu-workloads/suites/rodinia/data"" -maxdepth 3 -type f | sed -n ""1,80p""; else echo missing:/workspace/repos/gpgpu-workloads/suites/rodinia/data; fi",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162703/W21D_rodinia_hybridsort_round1_data_probe_1.log,data_available,unknown,command_verification_needed,1 files
rodinia,rodinia_hybridsort,hybridsort,round2,data_probe_2,/workspace/repos/gpgpu-workloads/suites/rodinia-wrapper/hybridsort/data,"if [ -e ""/workspace/repos/gpgpu-workloads/suites/rodinia-wrapper/hybridsort/data"" ]; then find ""/workspace/repos/gpgpu-workloads/suites/rodinia-wrapper/hybridsort/data"" -maxdepth 3 -type f | sed -n ""1,80p""; else echo missing:/workspace/repos/gpgpu-workloads/suites/rodinia-wrapper/hybridsort/data; fi",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162703/W21D_rodinia_hybridsort_round2_data_probe_2.log,missing_or_unverified_data,unknown,missing_or_unverified_data,0 files
rodinia,rodinia_lavaMD,lavaMD,round1,data_probe_1,/workspace/repos/gpgpu-workloads/suites/rodinia/data,"if [ -e ""/workspace/repos/gpgpu-workloads/suites/rodinia/data"" ]; then find ""/workspace/repos/gpgpu-workloads/suites/rodinia/data"" -maxdepth 3 -type f | sed -n ""1,80p""; else echo missing:/workspace/repos/gpgpu-workloads/suites/rodinia/data; fi",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162703/W21D_rodinia_lavaMD_round1_data_probe_1.log,data_available,unknown,command_verification_needed,1 files
rodinia,rodinia_lavaMD,lavaMD,round2,data_probe_2,/workspace/repos/gpgpu-workloads/suites/rodinia-wrapper/lavaMD/data,"if [ -e ""/workspace/repos/gpgpu-workloads/suites/rodinia-wrapper/lavaMD/data"" ]; then find ""/workspace/repos/gpgpu-workloads/suites/rodinia-wrapper/lavaMD/data"" -maxdepth 3 -type f | sed -n ""1,80p""; else echo missing:/workspace/repos/gpgpu-workloads/suites/rodinia-wrapper/lavaMD/data; fi",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162703/W21D_rodinia_lavaMD_round2_data_probe_2.log,missing_or_unverified_data,unknown,missing_or_unverified_data,0 files
